                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  374:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  375:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  376:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       
  377:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       
  378:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       
  379:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       
  380:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=80  
  381:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       
  382:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       
  383:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       
  384:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4160] = 80 accepted 1
  385:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     
  386:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       
  387:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       
  388:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       
  389:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4160] accepted 1
  390:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  391:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  392:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  393:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  394:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=80  
  395:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
  396:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
  397:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       
  398:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4416] = 80 accepted 1
  399:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
  400:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  401:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  402:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  403:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  404:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4168  
  405:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  406:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  407:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  408:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  409:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=9  
  410:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       
  411:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       
  412:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       
  413:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       
  414:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  
  415:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       
  416:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       
  417:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  418:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  419:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  420:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       
  421:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       
  422:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       
  423:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       
  424:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=90  
  425:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       
  426:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       
  427:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       
  428:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4168] = 90 accepted 1
  429:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     
  430:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       
  431:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       
  432:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       
  433:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4168] accepted 1
  434:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  435:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  436:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  437:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  438:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=90  
  439:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
  440:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
  441:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       
  442:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4424] = 90 accepted 1
  443:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
  444:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  445:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  446:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  447:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  448:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4176  
  449:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  450:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  451:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  452:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  453:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=10  
  454:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       
  455:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       
  456:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       
  457:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       
  458:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  
  459:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       
  460:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       
  461:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  462:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  463:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  464:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       
  465:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       
  466:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       
  467:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       
  468:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=100  
  469:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       
  470:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       
  471:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       
  472:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4176] = 100 accepted 1
  473:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     
  474:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       
  475:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       
  476:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       
  477:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4176] accepted 1
  478:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  479:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  480:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  481:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  482:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=100  
  483:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
  484:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
  485:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       
  486:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4432] = 100 accepted 1
  487:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
  488:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  489:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  490:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  491:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  492:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4184  
  493:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  494:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  495:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  496:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  497:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=11  
  498:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       
  499:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       
  500:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       
  501:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       
  502:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  
  503:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       
  504:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       
  505:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  506:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  507:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  508:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       
  509:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       
  510:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       
  511:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       
  512:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=110  
  513:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       
  514:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       
  515:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       
  516:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4184] = 110 accepted 1
  517:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     
  518:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       
  519:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       
  520:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       
  521:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4184] accepted 1
  522:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  523:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  524:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  525:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  526:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=110  
  527:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
  528:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
  529:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       
  530:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4440] = 110 accepted 1
  531:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
  532:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  533:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  534:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  535:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  536:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4192  
  537:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  538:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  539:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  540:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  541:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=12  
  542:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       
  543:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       
  544:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       
  545:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       
  546:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  
  547:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       
  548:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       
  549:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  550:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  551:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  552:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       
  553:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       
  554:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       
  555:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       
  556:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=120  
  557:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       
  558:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       
  559:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       
  560:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4192] = 120 accepted 1
  561:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     
  562:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       
  563:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       
  564:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       
  565:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4192] accepted 1
  566:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  567:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  568:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  569:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  570:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=120  
  571:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
  572:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
  573:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       
  574:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4448] = 120 accepted 1
  575:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
  576:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  577:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  578:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  579:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  580:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4200  
  581:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  582:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  583:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  584:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  585:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=13  
  586:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       
  587:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       
  588:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       
  589:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       
  590:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  
  591:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       
  592:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       
  593:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  594:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  595:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  596:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       
  597:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       
  598:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       
  599:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       
  600:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=130  
  601:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       
  602:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       
  603:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       
  604:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4200] = 130 accepted 1
  605:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     
  606:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       
  607:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       
  608:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       
  609:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4200] accepted 1
  610:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  611:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  612:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  613:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  614:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=130  
  615:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
  616:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
  617:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       
  618:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4456] = 130 accepted 1
  619:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
  620:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  621:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  622:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  623:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  624:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4208  
  625:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  626:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  627:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  628:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  629:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=14  
  630:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       
  631:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       
  632:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       
  633:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       
  634:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  
  635:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       
  636:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       
  637:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  638:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  639:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  640:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       
  641:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       
  642:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       
  643:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       
  644:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=140  
  645:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       
  646:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       
  647:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       
  648:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4208] = 140 accepted 1
  649:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     
  650:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       
  651:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       
  652:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       
  653:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4208] accepted 1
  654:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  655:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  656:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  657:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  658:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=140  
  659:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
  660:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
  661:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       
  662:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4464] = 140 accepted 1
  663:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
  664:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  665:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  666:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  667:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  668:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4216  
  669:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  670:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  671:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  672:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  673:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=15  
  674:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       
  675:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       
  676:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       
  677:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       
  678:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=1  
  679:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       
  680:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       
  681:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  682:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  683:   12:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  684:   12:mulq    |  12:-       |  44:-       |  44:-       |  44:-       
  685:   16:-       |  12:mulq    |  12:-       |  44:-       |  44:-       
  686:   16:-       |  16:-       |  12:mulq    |  12:-       |  44:-       
  687:   16:-       |  16:-       |  16:-       |  12:mulq    |  12:-       
  688:   16:-       |  16:-       |  16:-       |  16:-       |  12:mulq    r2=150  
  689:   16:stq     |  16:-       |  16:-       |  16:-       |  16:-       
  690:   20:-       |  16:stq     |  16:-       |  16:-       |  16:-       
  691:   20:-       |  20:-       |  16:stq     |  16:-       |  16:-       
  692:   20:-       |  20:-       |  20:-       |  16:stq     |  16:-       BUS_STORE MEM[4216] = 150 accepted 1
  693:   20:-       |  20:-       |  20:-       |  20:-       |  16:stq     
  694:   20:ldq     |  20:-       |  20:-       |  20:-       |  20:-       
  695:   24:-       |  20:ldq     |  20:-       |  20:-       |  20:-       
  696:   24:-       |  24:-       |  20:ldq     |  20:-       |  20:-       
  697:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       BUS_LOAD  MEM[4216] accepted 1
  698:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  699:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  700:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  701:   24:-       |  24:-       |  24:-       |  20:ldq     |  20:-       
  702:   24:-       |  24:-       |  24:-       |  24:-       |  20:ldq     r3=150  
  703:   24:stq     |  24:-       |  24:-       |  24:-       |  24:-       
  704:   28:-       |  24:stq     |  24:-       |  24:-       |  24:-       
  705:   28:-       |  28:-       |  24:stq     |  24:-       |  24:-       
  706:   28:-       |  28:-       |  28:-       |  24:stq     |  24:-       BUS_STORE MEM[4472] = 150 accepted 1
  707:   28:-       |  28:-       |  28:-       |  28:-       |  24:stq     
  708:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  709:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  710:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  711:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  712:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r1=4224  
  713:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  714:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  715:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  716:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  717:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r5=16  
  718:   36:cmple   |  36:-       |  36:-       |  36:-       |  36:-       
  719:   40:-       |  36:cmple   |  36:-       |  36:-       |  36:-       
  720:   40:-       |  40:-       |  36:cmple   |  36:-       |  36:-       
  721:   40:-       |  40:-       |  40:-       |  36:cmple   |  36:-       
  722:   40:-       |  40:-       |  40:-       |  40:-       |  36:cmple   r4=0  
  723:   40:bne     |  40:-       |  40:-       |  40:-       |  40:-       
  724:   44:-       |  40:bne     |  40:-       |  40:-       |  40:-       
  725:   44:-       |  44:-       |  40:bne     |  40:-       |  40:-       BUS_LOAD  MEM[40] accepted 1
  726:   44:-       |  44:-       |  44:-       |  40:bne     |  40:-       
  727:   44:-       |  44:-       |  44:-       |  44:-       |  40:bne     
  728:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
  729:   44:-       |  44:-       |  44:-       |  44:-       |  44:-       
  730:   44:halt    |  44:-       |  44:-       |  44:-       |  44:-       
  731:   48:-       |  44:halt    |  44:-       |  44:-       |  44:-       
  732:   48:-       |  48:-       |  44:halt    |  44:-       |  44:-       
  733:   48:-       |  48:-       |  48:-       |  44:halt    |  44:-       
  734:   48:-       |  48:-       |  48:-       |  48:-       |  44:halt    
