                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  390:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
  391:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
  392:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
  393:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
  394:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
  395:  264:bne     | 264:-       | 264:-       | 264:-       | 264:-       
  396:  268:-       | 264:bne     | 264:-       | 264:-       | 264:-       
  397:  268:-       | 268:-       | 264:bne     | 264:-       | 264:-       BUS_LOAD  MEM[264] accepted 1
  398:  268:-       | 268:-       | 268:-       | 264:bne     | 264:-       
  399:   44:-       | 268:-       | 268:-       | 268:-       | 264:bne     
  400:   44:addq    |  44:-       | 268:-       | 268:-       | 268:-       
  401:   48:-       |  44:addq    |  44:-       | 268:-       | 268:-       
  402:   48:-       |  48:-       |  44:addq    |  44:-       | 268:-       
  403:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  404:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r5=2  
  405:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
  406:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
  407:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
  408:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
  409:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
  410:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
  411:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
  412:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
  413:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
  414:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
  415:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
  416:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
  417:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
  418:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
  419:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
  420:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
  421:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
  422:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
  423:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
  424:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
  425:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
  426:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
  427:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
  428:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
  429:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r8=2  
  430:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
  431:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
  432:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
  433:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
  434:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
  435:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
  436:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
  437:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
  438:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
  439:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
  440:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
  441:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
  442:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
  443:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
  444:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
  445:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
  446:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
  447:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
  448:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
  449:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
  450:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
  451:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
  452:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
  453:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
  454:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r7=2  
  455:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
  456:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
  457:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
  458:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
  459:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
  460:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
  461:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
  462:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
  463:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
  464:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
  465:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
  466:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
  467:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
  468:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
  469:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
  470:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
  471:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
  472:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
  473:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
  474:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
  475:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
  476:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
  477:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
  478:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
  479:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r4=2  
  480:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
  481:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
  482:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
  483:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
  484:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
  485:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
  486:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
  487:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
  488:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
  489:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
  490:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
  491:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
  492:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
  493:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
  494:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
  495:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
  496:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
  497:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
  498:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
  499:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
  500:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
  501:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
  502:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
  503:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
  504:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r6=4  
  505:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
  506:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
  507:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
  508:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
  509:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
  510:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
  511:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
  512:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
  513:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
  514:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
  515:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
  516:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
  517:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
  518:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
  519:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
  520:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
  521:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
  522:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
  523:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
  524:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
  525:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
  526:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
  527:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
  528:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
  529:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r9=4  
  530:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
  531:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
  532:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
  533:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
  534:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
  535:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
  536:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
  537:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
  538:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
  539:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
  540:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
  541:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
  542:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
  543:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
  544:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
  545:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
  546:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
  547:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
  548:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
  549:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
  550:  164:addq    | 164:-       | 164:-       | 164:-       | 164:-       
  551:  168:-       | 164:addq    | 164:-       | 164:-       | 164:-       
  552:  168:-       | 168:-       | 164:addq    | 164:-       | 164:-       
  553:  168:-       | 168:-       | 168:-       | 164:addq    | 164:-       
  554:  168:-       | 168:-       | 168:-       | 168:-       | 164:addq    r10=8  
  555:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
  556:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
  557:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
  558:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
  559:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
  560:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
  561:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
  562:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
  563:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
  564:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
  565:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
  566:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
  567:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
  568:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
