                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 2653:  144:ldq     | 144:-       | 312:-       | 312:-       | 312:-       
 2654:  148:-       | 144:ldq     | 144:-       | 312:-       | 312:-       
 2655:  148:-       | 148:-       | 144:ldq     | 144:-       | 312:-       
 2656:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       BUS_LOAD  MEM[4184] accepted 1
 2657:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 2658:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 2659:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 2660:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 2661:  148:-       | 148:-       | 148:-       | 148:-       | 144:ldq     r1=144  
 2662:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 2663:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 2664:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 2665:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 2666:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 2667:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 2668:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 2669:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 2670:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 2671:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 2672:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 2673:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 2674:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 2675:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 2676:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 2677:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 2678:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 2679:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 2680:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 2681:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 2682:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
 2683:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
 2684:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
 2685:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[4192] accepted 1
 2686:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2687:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2688:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2689:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2690:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=233  
 2691:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 2692:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 2693:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 2694:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 2695:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 2696:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 2697:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 2698:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 2699:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 2700:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 2701:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 2702:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 2703:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 2704:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 2705:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 2706:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 2707:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 2708:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 2709:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 2710:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 2711:  184:addq    | 184:-       | 184:-       | 184:-       | 184:-       
 2712:  188:-       | 184:addq    | 184:-       | 184:-       | 184:-       
 2713:  188:-       | 188:-       | 184:addq    | 184:-       | 184:-       
 2714:  188:-       | 188:-       | 188:-       | 184:addq    | 184:-       
 2715:  188:-       | 188:-       | 188:-       | 188:-       | 184:addq    r2=377  
 2716:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
 2717:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
 2718:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
 2719:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
 2720:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
 2721:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
 2722:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
 2723:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
 2724:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
 2725:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
 2726:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
 2727:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
 2728:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
 2729:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
 2730:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
 2731:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
 2732:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
 2733:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
 2734:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
 2735:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
 2736:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 2737:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 2738:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 2739:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 2740:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4192  
 2741:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
 2742:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
 2743:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
 2744:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 2745:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 2746:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 2747:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 2748:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 2749:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 2750:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 2751:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 2752:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 2753:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 2754:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
 2755:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
 2756:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
 2757:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
 2758:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
 2759:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
 2760:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
 2761:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
 2762:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
 2763:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
 2764:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
 2765:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r4=4200  
 2766:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
 2767:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
 2768:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
 2769:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
 2770:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
 2771:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
 2772:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
 2773:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
 2774:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
 2775:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
 2776:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
 2777:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
 2778:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
 2779:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
 2780:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
 2781:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
 2782:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
 2783:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
 2784:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
 2785:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
 2786:  244:addq    | 244:-       | 244:-       | 244:-       | 244:-       
 2787:  248:-       | 244:addq    | 244:-       | 244:-       | 244:-       
 2788:  248:-       | 248:-       | 244:addq    | 244:-       | 244:-       
 2789:  248:-       | 248:-       | 248:-       | 244:addq    | 244:-       
 2790:  248:-       | 248:-       | 248:-       | 248:-       | 244:addq    r9=14  
 2791:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
 2792:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
 2793:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
 2794:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
 2795:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
 2796:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
 2797:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
 2798:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
 2799:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
 2800:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
 2801:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
 2802:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
 2803:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
 2804:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
 2805:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
 2806:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
 2807:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
 2808:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
 2809:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
 2810:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
 2811:  264:cmple   | 264:-       | 264:-       | 264:-       | 264:-       
 2812:  268:-       | 264:cmple   | 264:-       | 264:-       | 264:-       
 2813:  268:-       | 268:-       | 264:cmple   | 264:-       | 264:-       
 2814:  268:-       | 268:-       | 268:-       | 264:cmple   | 264:-       
 2815:  268:-       | 268:-       | 268:-       | 268:-       | 264:cmple   r10=1  
 2816:  268:nop     | 268:-       | 268:-       | 268:-       | 268:-       
 2817:  272:-       | 268:nop     | 268:-       | 268:-       | 268:-       
 2818:  272:-       | 272:-       | 268:nop     | 268:-       | 268:-       
 2819:  272:-       | 272:-       | 272:-       | 268:nop     | 268:-       
 2820:  272:-       | 272:-       | 272:-       | 272:-       | 268:nop     
 2821:  272:nop     | 272:-       | 272:-       | 272:-       | 272:-       
 2822:  276:-       | 272:nop     | 272:-       | 272:-       | 272:-       
 2823:  276:-       | 276:-       | 272:nop     | 272:-       | 272:-       
 2824:  276:-       | 276:-       | 276:-       | 272:nop     | 272:-       
 2825:  276:-       | 276:-       | 276:-       | 276:-       | 272:nop     
 2826:  276:nop     | 276:-       | 276:-       | 276:-       | 276:-       
 2827:  280:-       | 276:nop     | 276:-       | 276:-       | 276:-       
 2828:  280:-       | 280:-       | 276:nop     | 276:-       | 276:-       
 2829:  280:-       | 280:-       | 280:-       | 276:nop     | 276:-       
 2830:  280:-       | 280:-       | 280:-       | 280:-       | 276:nop     
 2831:  280:nop     | 280:-       | 280:-       | 280:-       | 280:-       
 2832:  284:-       | 280:nop     | 280:-       | 280:-       | 280:-       
 2833:  284:-       | 284:-       | 280:nop     | 280:-       | 280:-       
 2834:  284:-       | 284:-       | 284:-       | 280:nop     | 280:-       
 2835:  284:-       | 284:-       | 284:-       | 284:-       | 280:nop     
 2836:  284:stq     | 284:-       | 284:-       | 284:-       | 284:-       
 2837:  288:-       | 284:stq     | 284:-       | 284:-       | 284:-       
 2838:  288:-       | 288:-       | 284:stq     | 284:-       | 284:-       
 2839:  288:-       | 288:-       | 288:-       | 284:stq     | 284:-       BUS_STORE MEM[4200] = 377 accepted 1
 2840:  288:-       | 288:-       | 288:-       | 288:-       | 284:stq     
 2841:  288:addq    | 288:-       | 288:-       | 288:-       | 288:-       
 2842:  292:-       | 288:addq    | 288:-       | 288:-       | 288:-       
 2843:  292:-       | 292:-       | 288:addq    | 288:-       | 288:-       
 2844:  292:-       | 292:-       | 292:-       | 288:addq    | 288:-       
 2845:  292:-       | 292:-       | 292:-       | 292:-       | 288:addq    r5=4208  
 2846:  292:nop     | 292:-       | 292:-       | 292:-       | 292:-       
 2847:  296:-       | 292:nop     | 292:-       | 292:-       | 292:-       
 2848:  296:-       | 296:-       | 292:nop     | 292:-       | 292:-       
 2849:  296:-       | 296:-       | 296:-       | 292:nop     | 292:-       
 2850:  296:-       | 296:-       | 296:-       | 296:-       | 292:nop     
 2851:  296:nop     | 296:-       | 296:-       | 296:-       | 296:-       
 2852:  300:-       | 296:nop     | 296:-       | 296:-       | 296:-       
 2853:  300:-       | 300:-       | 296:nop     | 296:-       | 296:-       
 2854:  300:-       | 300:-       | 300:-       | 296:nop     | 296:-       
 2855:  300:-       | 300:-       | 300:-       | 300:-       | 296:nop     
 2856:  300:nop     | 300:-       | 300:-       | 300:-       | 300:-       
 2857:  304:-       | 300:nop     | 300:-       | 300:-       | 300:-       
 2858:  304:-       | 304:-       | 300:nop     | 300:-       | 300:-       
 2859:  304:-       | 304:-       | 304:-       | 300:nop     | 300:-       
 2860:  304:-       | 304:-       | 304:-       | 304:-       | 300:nop     
 2861:  304:nop     | 304:-       | 304:-       | 304:-       | 304:-       
 2862:  308:-       | 304:nop     | 304:-       | 304:-       | 304:-       
 2863:  308:-       | 308:-       | 304:nop     | 304:-       | 304:-       
 2864:  308:-       | 308:-       | 308:-       | 304:nop     | 304:-       
 2865:  308:-       | 308:-       | 308:-       | 308:-       | 304:nop     
 2866:  308:bne     | 308:-       | 308:-       | 308:-       | 308:-       
 2867:  312:-       | 308:bne     | 308:-       | 308:-       | 308:-       
 2868:  312:-       | 312:-       | 308:bne     | 308:-       | 308:-       
 2869:  312:-       | 312:-       | 312:-       | 308:bne     | 308:-       
 2870:  144:-       | 312:-       | 312:-       | 312:-       | 308:bne     
 2871:  144:ldq     | 144:-       | 312:-       | 312:-       | 312:-       
 2872:  148:-       | 144:ldq     | 144:-       | 312:-       | 312:-       
 2873:  148:-       | 148:-       | 144:ldq     | 144:-       | 312:-       
 2874:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       BUS_LOAD  MEM[4192] accepted 1
 2875:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 2876:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 2877:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 2878:  148:-       | 148:-       | 148:-       | 144:ldq     | 144:-       
 2879:  148:-       | 148:-       | 148:-       | 148:-       | 144:ldq     r1=233  
 2880:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 2881:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 2882:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 2883:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 2884:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 2885:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 2886:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 2887:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 2888:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 2889:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 2890:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 2891:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 2892:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 2893:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 2894:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 2895:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 2896:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 2897:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 2898:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 2899:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 2900:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
 2901:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
 2902:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
 2903:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[4200] accepted 1
 2904:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2905:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2906:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2907:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
 2908:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r2=377  
 2909:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 2910:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 2911:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 2912:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 2913:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 2914:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 2915:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 2916:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 2917:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 2918:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 2919:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 2920:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 2921:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 2922:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 2923:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 2924:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 2925:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 2926:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 2927:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 2928:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 2929:  184:addq    | 184:-       | 184:-       | 184:-       | 184:-       
 2930:  188:-       | 184:addq    | 184:-       | 184:-       | 184:-       
 2931:  188:-       | 188:-       | 184:addq    | 184:-       | 184:-       
 2932:  188:-       | 188:-       | 188:-       | 184:addq    | 184:-       
 2933:  188:-       | 188:-       | 188:-       | 188:-       | 184:addq    r2=610  
 2934:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
 2935:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
 2936:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
 2937:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
 2938:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
 2939:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
 2940:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
 2941:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
 2942:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
 2943:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
 2944:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
 2945:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
 2946:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
 2947:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
 2948:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
 2949:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
 2950:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
 2951:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
 2952:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
 2953:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
 2954:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 2955:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 2956:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 2957:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 2958:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4200  
 2959:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
 2960:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
 2961:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
 2962:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 2963:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 2964:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 2965:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 2966:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 2967:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 2968:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 2969:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 2970:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 2971:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 2972:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
 2973:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
 2974:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
 2975:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
 2976:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
 2977:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
 2978:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
 2979:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
 2980:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
 2981:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
 2982:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
 2983:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r4=4208  
 2984:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
 2985:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
 2986:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
 2987:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
 2988:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
 2989:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
 2990:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
 2991:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
 2992:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
 2993:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
 2994:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
 2995:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
 2996:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
 2997:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
 2998:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
 2999:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
 3000:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
 3001:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
 3002:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
 3003:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
 3004:  244:addq    | 244:-       | 244:-       | 244:-       | 244:-       
 3005:  248:-       | 244:addq    | 244:-       | 244:-       | 244:-       
 3006:  248:-       | 248:-       | 244:addq    | 244:-       | 244:-       
 3007:  248:-       | 248:-       | 248:-       | 244:addq    | 244:-       
 3008:  248:-       | 248:-       | 248:-       | 248:-       | 244:addq    r9=15  
 3009:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
 3010:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
 3011:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
 3012:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
 3013:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
 3014:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
 3015:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
 3016:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
 3017:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
 3018:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
 3019:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
 3020:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
 3021:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
 3022:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
 3023:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
 3024:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
 3025:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
 3026:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
 3027:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
 3028:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
 3029:  264:cmple   | 264:-       | 264:-       | 264:-       | 264:-       
 3030:  268:-       | 264:cmple   | 264:-       | 264:-       | 264:-       
 3031:  268:-       | 268:-       | 264:cmple   | 264:-       | 264:-       
 3032:  268:-       | 268:-       | 268:-       | 264:cmple   | 264:-       
 3033:  268:-       | 268:-       | 268:-       | 268:-       | 264:cmple   r10=1  
 3034:  268:nop     | 268:-       | 268:-       | 268:-       | 268:-       
 3035:  272:-       | 268:nop     | 268:-       | 268:-       | 268:-       
 3036:  272:-       | 272:-       | 268:nop     | 268:-       | 268:-       
 3037:  272:-       | 272:-       | 272:-       | 268:nop     | 268:-       
 3038:  272:-       | 272:-       | 272:-       | 272:-       | 268:nop     
 3039:  272:nop     | 272:-       | 272:-       | 272:-       | 272:-       
 3040:  276:-       | 272:nop     | 272:-       | 272:-       | 272:-       
 3041:  276:-       | 276:-       | 272:nop     | 272:-       | 272:-       
 3042:  276:-       | 276:-       | 276:-       | 272:nop     | 272:-       
 3043:  276:-       | 276:-       | 276:-       | 276:-       | 272:nop     
