                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 2414:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 2415:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 2416:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r1=4200  
 2417:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 2418:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 2419:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 2420:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 2421:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 2422:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 2423:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 2424:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 2425:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 2426:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 2427:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 2428:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 2429:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 2430:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 2431:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 2432:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 2433:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 2434:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 2435:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 2436:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 2437:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 2438:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 2439:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 2440:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 2441:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r5=13  
 2442:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 2443:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 2444:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 2445:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 2446:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 2447:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 2448:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 2449:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 2450:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 2451:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 2452:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 2453:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 2454:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 2455:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 2456:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 2457:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 2458:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 2459:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 2460:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 2461:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 2462:  164:cmple   | 164:-       | 164:-       | 164:-       | 164:-       
 2463:  168:-       | 164:cmple   | 164:-       | 164:-       | 164:-       
 2464:  168:-       | 168:-       | 164:cmple   | 164:-       | 164:-       
 2465:  168:-       | 168:-       | 168:-       | 164:cmple   | 164:-       
 2466:  168:-       | 168:-       | 168:-       | 168:-       | 164:cmple   r4=1  
 2467:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 2468:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 2469:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 2470:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 2471:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 2472:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 2473:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 2474:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 2475:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 2476:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 2477:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 2478:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 2479:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 2480:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 2481:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 2482:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 2483:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 2484:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 2485:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 2486:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 2487:  184:bne     | 184:-       | 184:-       | 184:-       | 184:-       
 2488:  188:-       | 184:bne     | 184:-       | 184:-       | 184:-       
 2489:  188:-       | 188:-       | 184:bne     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 1
 2490:  188:-       | 188:-       | 188:-       | 184:bne     | 184:-       
 2491:   44:-       | 188:-       | 188:-       | 188:-       | 184:bne     
 2492:   44:mulq    |  44:-       | 188:-       | 188:-       | 188:-       
 2493:   48:-       |  44:mulq    |  44:-       | 188:-       | 188:-       
 2494:   48:-       |  48:-       |  44:mulq    |  44:-       | 188:-       
 2495:   48:-       |  48:-       |  48:-       |  44:mulq    |  44:-       
 2496:   48:-       |  48:-       |  48:-       |  48:-       |  44:mulq    r2=130  
 2497:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 2498:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 2499:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 2500:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 2501:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 2502:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 2503:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 2504:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 2505:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 2506:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 2507:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 2508:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 2509:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 2510:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 2511:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 2512:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 2513:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 2514:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 2515:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 2516:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 2517:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 2518:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 2519:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 2520:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4200] = 130 accepted 1
 2521:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 2522:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 2523:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 2524:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 2525:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 2526:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 2527:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 2528:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 2529:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 2530:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 2531:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 2532:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 2533:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 2534:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 2535:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 2536:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 2537:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 2538:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 2539:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 2540:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 2541:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 2542:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
 2543:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
 2544:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
 2545:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4200] accepted 1
 2546:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2547:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2548:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2549:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2550:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r3=130  
 2551:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 2552:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 2553:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 2554:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 2555:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 2556:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 2557:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 2558:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 2559:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 2560:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 2561:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 2562:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 2563:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 2564:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 2565:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 2566:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 2567:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 2568:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 2569:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 2570:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 2571:  104:stq     | 104:-       | 104:-       | 104:-       | 104:-       
 2572:  108:-       | 104:stq     | 104:-       | 104:-       | 104:-       
 2573:  108:-       | 108:-       | 104:stq     | 104:-       | 104:-       
 2574:  108:-       | 108:-       | 108:-       | 104:stq     | 104:-       BUS_STORE MEM[4456] = 130 accepted 1
 2575:  108:-       | 108:-       | 108:-       | 108:-       | 104:stq     
 2576:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 2577:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 2578:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 2579:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 2580:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 2581:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 2582:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 2583:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 2584:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 2585:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 2586:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 2587:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 2588:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 2589:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 2590:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 2591:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 2592:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 2593:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 2594:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 2595:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 2596:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 2597:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 2598:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 2599:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 2600:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r1=4208  
 2601:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 2602:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 2603:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 2604:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 2605:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 2606:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 2607:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 2608:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 2609:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 2610:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 2611:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 2612:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 2613:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 2614:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 2615:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 2616:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 2617:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 2618:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 2619:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 2620:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 2621:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 2622:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 2623:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 2624:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 2625:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r5=14  
 2626:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 2627:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 2628:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 2629:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 2630:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 2631:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 2632:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 2633:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 2634:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 2635:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 2636:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 2637:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 2638:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 2639:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 2640:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 2641:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 2642:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 2643:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 2644:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 2645:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 2646:  164:cmple   | 164:-       | 164:-       | 164:-       | 164:-       
 2647:  168:-       | 164:cmple   | 164:-       | 164:-       | 164:-       
 2648:  168:-       | 168:-       | 164:cmple   | 164:-       | 164:-       
 2649:  168:-       | 168:-       | 168:-       | 164:cmple   | 164:-       
 2650:  168:-       | 168:-       | 168:-       | 168:-       | 164:cmple   r4=1  
 2651:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 2652:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 2653:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 2654:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 2655:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 2656:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 2657:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 2658:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 2659:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 2660:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 2661:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 2662:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 2663:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 2664:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 2665:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 2666:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 2667:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 2668:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 2669:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 2670:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 2671:  184:bne     | 184:-       | 184:-       | 184:-       | 184:-       
 2672:  188:-       | 184:bne     | 184:-       | 184:-       | 184:-       
 2673:  188:-       | 188:-       | 184:bne     | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 1
 2674:  188:-       | 188:-       | 188:-       | 184:bne     | 184:-       
 2675:   44:-       | 188:-       | 188:-       | 188:-       | 184:bne     
 2676:   44:mulq    |  44:-       | 188:-       | 188:-       | 188:-       
 2677:   48:-       |  44:mulq    |  44:-       | 188:-       | 188:-       
 2678:   48:-       |  48:-       |  44:mulq    |  44:-       | 188:-       
 2679:   48:-       |  48:-       |  48:-       |  44:mulq    |  44:-       
 2680:   48:-       |  48:-       |  48:-       |  48:-       |  44:mulq    r2=140  
 2681:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 2682:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 2683:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 2684:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 2685:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 2686:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 2687:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 2688:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 2689:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 2690:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 2691:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 2692:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 2693:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 2694:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 2695:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 2696:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 2697:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 2698:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 2699:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 2700:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 2701:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
 2702:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
 2703:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
 2704:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4208] = 140 accepted 1
 2705:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
 2706:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 2707:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 2708:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 2709:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 2710:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 2711:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 2712:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 2713:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 2714:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 2715:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 2716:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 2717:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 2718:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 2719:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 2720:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 2721:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 2722:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 2723:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 2724:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 2725:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 2726:   84:ldq     |  84:-       |  84:-       |  84:-       |  84:-       
 2727:   88:-       |  84:ldq     |  84:-       |  84:-       |  84:-       
 2728:   88:-       |  88:-       |  84:ldq     |  84:-       |  84:-       
 2729:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       BUS_LOAD  MEM[4208] accepted 1
 2730:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2731:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2732:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2733:   88:-       |  88:-       |  88:-       |  84:ldq     |  84:-       
 2734:   88:-       |  88:-       |  88:-       |  88:-       |  84:ldq     r3=140  
 2735:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 2736:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 2737:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 2738:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 2739:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 2740:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 2741:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 2742:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 2743:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 2744:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 2745:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 2746:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 2747:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 2748:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 2749:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 2750:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 2751:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 2752:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 2753:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 2754:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 2755:  104:stq     | 104:-       | 104:-       | 104:-       | 104:-       
 2756:  108:-       | 104:stq     | 104:-       | 104:-       | 104:-       
 2757:  108:-       | 108:-       | 104:stq     | 104:-       | 104:-       
 2758:  108:-       | 108:-       | 108:-       | 104:stq     | 104:-       BUS_STORE MEM[4464] = 140 accepted 1
 2759:  108:-       | 108:-       | 108:-       | 108:-       | 104:stq     
 2760:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 2761:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 2762:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 2763:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 2764:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 2765:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 2766:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 2767:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 2768:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 2769:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 2770:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 2771:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 2772:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 2773:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 2774:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 2775:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 2776:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 2777:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 2778:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 2779:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 2780:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 2781:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 2782:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 2783:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 2784:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r1=4216  
 2785:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 2786:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 2787:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 2788:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 2789:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 2790:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 2791:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 2792:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 2793:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 2794:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 2795:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 2796:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 2797:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 2798:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 2799:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 2800:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 2801:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 2802:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 2803:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
